web-scraper-order,web-scraper-start-url,songs,songs-href,lyrics
"1684637673-1","https://www.letras.com/luis-miguel/mais_acessadas.html","Um Mais Um, Dois Apaixonados","https://www.letras.com/luis-miguel/1157820/","Ah, ah, ah, ah
Ah, ah, ah, ah
Ah, ah, ah, ah"
"1684637673-2","https://www.letras.com/luis-miguel/mais_acessadas.html","Um Mais Um, Dois Apaixonados","https://www.letras.com/luis-miguel/1157820/","Quero, te abraçar apertado
Te quero, te apertar no meu corpo
Te quero, te falar deste amor
E beijar você pela vida inteira"
"1684637673-3","https://www.letras.com/luis-miguel/mais_acessadas.html","Um Mais Um, Dois Apaixonados","https://www.letras.com/luis-miguel/1157820/","Quero, este fogo me queima
Te quero, cada hora que passa
Te espero, de repente o que importa
É que somos dois, dois apaixonados"
"1684637673-4","https://www.letras.com/luis-miguel/mais_acessadas.html","Um Mais Um, Dois Apaixonados","https://www.letras.com/luis-miguel/1157820/","Somos dois, dois apaixonados
Neste amor, doce, limpo e claro
E nós dois, vamos pouco à pouco
Descobrindo todo o amor do mundo"
"1684637673-5","https://www.letras.com/luis-miguel/mais_acessadas.html","Um Mais Um, Dois Apaixonados","https://www.letras.com/luis-miguel/1157820/","Somos dois, dois apaixonados
Eu, você, é maravilhoso
Encontrar a felicidade
Que nós dois achamos um no outro"
"1684637673-6","https://www.letras.com/luis-miguel/mais_acessadas.html","Um Mais Um, Dois Apaixonados","https://www.letras.com/luis-miguel/1157820/","Ah, ah, ah, ah
Ah, ah, ah, ah
Ah, ah, ah, ah"
"1684637673-7","https://www.letras.com/luis-miguel/mais_acessadas.html","Um Mais Um, Dois Apaixonados","https://www.letras.com/luis-miguel/1157820/","Quero, te abraçar apertado
Te quero, te apertar no meu corpo
Te quero, te falar deste amor
E beijar você pela vida inteira"
"1684637673-8","https://www.letras.com/luis-miguel/mais_acessadas.html","Um Mais Um, Dois Apaixonados","https://www.letras.com/luis-miguel/1157820/","Somos dois, dois apaixonados
Neste amor, doce, limpo e claro
E nós dois, vamos pouco à pouco
Descobrindo todo o amor do mundo"
"1684637673-9","https://www.letras.com/luis-miguel/mais_acessadas.html","Um Mais Um, Dois Apaixonados","https://www.letras.com/luis-miguel/1157820/","Somos dois, dois apaixonados
Eu, você, é maravilhoso
Encontrar a felicidade
Que nós dois achamos um no outro"
"1684637673-10","https://www.letras.com/luis-miguel/mais_acessadas.html","Um Mais Um, Dois Apaixonados","https://www.letras.com/luis-miguel/1157820/","Ah, ah, ah, ah
Ah, ah, ah, ah
Ah, ah, ah, ah"
"1684637676-11","https://www.letras.com/luis-miguel/mais_acessadas.html","Te Deseo Muy Felices Fiestas","https://www.letras.com/luis-miguel/945988/","Te deseo muy felices fiestas
Y a tu corazón
Vida y alegría y mucho más color"
"1684637676-12","https://www.letras.com/luis-miguel/mais_acessadas.html","Te Deseo Muy Felices Fiestas","https://www.letras.com/luis-miguel/945988/","Te deseo muy felices fiestas
Nieve amor y fe
Y olvidar las penas y volver"
"1684637676-13","https://www.letras.com/luis-miguel/mais_acessadas.html","Te Deseo Muy Felices Fiestas","https://www.letras.com/luis-miguel/945988/","Otra vez juntos, otra vez
Hoy te quiero mas que ayer
Otra vez juntos, otra vez
La ilusión nunca se fue"
"1684637676-14","https://www.letras.com/luis-miguel/mais_acessadas.html","Te Deseo Muy Felices Fiestas","https://www.letras.com/luis-miguel/945988/","Te deseo muy felices fiestas
Con el corazón
Cuelga en tu portal
La estrella del amor
Te deseo muy felices fiestas hoy"
"1684637676-15","https://www.letras.com/luis-miguel/mais_acessadas.html","Te Deseo Muy Felices Fiestas","https://www.letras.com/luis-miguel/945988/","Otra vez juntos, otra vez
La ilusión nunca se fue"
"1684637676-16","https://www.letras.com/luis-miguel/mais_acessadas.html","Te Deseo Muy Felices Fiestas","https://www.letras.com/luis-miguel/945988/","Te deseo muy felices fiestas
Con el corazón
Cuelga en tu portal
La estrella del amor"
"1684637676-17","https://www.letras.com/luis-miguel/mais_acessadas.html","Te Deseo Muy Felices Fiestas","https://www.letras.com/luis-miguel/945988/","Te deseo muy felices fiestas hoy
Te deseo muy felices fiestas hoy"
"1684637679-18","https://www.letras.com/luis-miguel/mais_acessadas.html","Navidad, Navidad","https://www.letras.com/luis-miguel/1334671/","Campanas de metal
Canciones del ayer
Todo suena a campanas
Porque Dios quiso nacer"
"1684637679-19","https://www.letras.com/luis-miguel/mais_acessadas.html","Navidad, Navidad","https://www.letras.com/luis-miguel/1334671/","No existe 
El bien ni el mal
El mal 
Se ha vuelto bien
Las penas y alegrías
Van camino de Belén"
"1684637679-20","https://www.letras.com/luis-miguel/mais_acessadas.html","Navidad, Navidad","https://www.letras.com/luis-miguel/1334671/","Navidad, Navidad
Hoy és Navidad
És un día de alegría
Y felicidad"
"1684637679-21","https://www.letras.com/luis-miguel/mais_acessadas.html","Navidad, Navidad","https://www.letras.com/luis-miguel/1334671/","Navidad, Navidad
Hoy es Navidad
Es un día de alegría
Y felicidad"
"1684637679-22","https://www.letras.com/luis-miguel/mais_acessadas.html","Navidad, Navidad","https://www.letras.com/luis-miguel/1334671/","La calle huele a amor
A prisa por llegar
A gente que viene 
Y que va
A dar felicidad"
"1684637679-23","https://www.letras.com/luis-miguel/mais_acessadas.html","Navidad, Navidad","https://www.letras.com/luis-miguel/1334671/","Champán para brindar
Luces para el Belén
Y leña para calentar
A los que se aman bien"
"1684637679-24","https://www.letras.com/luis-miguel/mais_acessadas.html","Navidad, Navidad","https://www.letras.com/luis-miguel/1334671/","Navidad, Navidad
Hoy es Navidad
És un día de alegría
Y felicidad"
"1684637679-25","https://www.letras.com/luis-miguel/mais_acessadas.html","Navidad, Navidad","https://www.letras.com/luis-miguel/1334671/","Navidad, Navidad
Hoy es Navidad
És un día de alegría
Y felicidad"
"1684637679-26","https://www.letras.com/luis-miguel/mais_acessadas.html","Navidad, Navidad","https://www.letras.com/luis-miguel/1334671/","Navidad, Navidad
Hoy és Navidad
És un día de alegría
És un día de alegría
És un día de alegría
Y felicidad"
"1684637682-27","https://www.letras.com/luis-miguel/mais_acessadas.html","Historias de Un Amor [instrumental]","https://www.letras.com/luis-miguel/historias-de-un-amor-instrumental/",""
"1684637685-28","https://www.letras.com/luis-miguel/mais_acessadas.html","Frente A La Chimenea","https://www.letras.com/luis-miguel/1334668/","Frente a la chimenea
Nos vamos a enamorar
Oyendo villancicos
Mientras comienza a nevar"
"1684637685-29","https://www.letras.com/luis-miguel/mais_acessadas.html","Frente A La Chimenea","https://www.letras.com/luis-miguel/1334668/","Luego en la Noche Buena
Abrazados tú y yo
Veremos las estrellas
Compartiendo una ilusión"
"1684637685-30","https://www.letras.com/luis-miguel/mais_acessadas.html","Frente A La Chimenea","https://www.letras.com/luis-miguel/1334668/","La ternura que hay en ti
Me acaricia
Y al final podré vivir
La más bella Navidad"
"1684637685-31","https://www.letras.com/luis-miguel/mais_acessadas.html","Frente A La Chimenea","https://www.letras.com/luis-miguel/1334668/","Frente a la chimenea
Contemplándonos los dos
Haremos la promesa
De nunca decir adios"
"1684637685-32","https://www.letras.com/luis-miguel/mais_acessadas.html","Frente A La Chimenea","https://www.letras.com/luis-miguel/1334668/","La ternura que hay en ti
Me acariciará
Ya al final podré vivir
La más bella Navidad"
"1684637685-33","https://www.letras.com/luis-miguel/mais_acessadas.html","Frente A La Chimenea","https://www.letras.com/luis-miguel/1334668/","Frente a la chimenea
Contemplándonos los dos
Haremos la promesa
De nunca decir adiós"
"1684637688-34","https://www.letras.com/luis-miguel/mais_acessadas.html","Eu Não Posso Ficar Assim","https://www.letras.com/luis-miguel/eu-nao-posso-ficar-assim/","Foi tão de repente
Que o amor chegou e entrou na gente
Pétala de rosa
Que desabrochou num dia quente"
"1684637688-35","https://www.letras.com/luis-miguel/mais_acessadas.html","Eu Não Posso Ficar Assim","https://www.letras.com/luis-miguel/eu-nao-posso-ficar-assim/","Por favor
Não há nada mais que amor
A chuva chove, o mar se move
E cada instante é infinito
Eu digo não
Eu não posso ficar assim
Como um louco pensando em ti
Sem saber aonde vais"
"1684637688-36","https://www.letras.com/luis-miguel/mais_acessadas.html","Eu Não Posso Ficar Assim","https://www.letras.com/luis-miguel/eu-nao-posso-ficar-assim/","Não, não, não, não
Tu não podes fugir assim
Fica um pouco mais aqui
Fica só um pouco mais"
"1684637688-37","https://www.letras.com/luis-miguel/mais_acessadas.html","Eu Não Posso Ficar Assim","https://www.letras.com/luis-miguel/eu-nao-posso-ficar-assim/","Não, eu não posso ficar assim
Como um louco pensando em ti
Sem saber aonde vais"
"1684637688-38","https://www.letras.com/luis-miguel/mais_acessadas.html","Eu Não Posso Ficar Assim","https://www.letras.com/luis-miguel/eu-nao-posso-ficar-assim/","Não, não, não, não
Tu não podes fugir assim
Fica um pouco mais aqui
Fica só um pouco mais"
"1684637688-39","https://www.letras.com/luis-miguel/mais_acessadas.html","Eu Não Posso Ficar Assim","https://www.letras.com/luis-miguel/eu-nao-posso-ficar-assim/","Vem sonhar comigo
Dar a volta ao mundo
Em um segundo
Como dois amigos
Super milionários vagabundos"
"1684637688-40","https://www.letras.com/luis-miguel/mais_acessadas.html","Eu Não Posso Ficar Assim","https://www.letras.com/luis-miguel/eu-nao-posso-ficar-assim/","Por favor
Não há nada mais que amor
A chuva chove, o mar se move
E cada instante é infinito
Eu digo não
Eu não posso ficar assim
Como um louco pensando em ti
Sem saber aonde vais"
"1684637688-41","https://www.letras.com/luis-miguel/mais_acessadas.html","Eu Não Posso Ficar Assim","https://www.letras.com/luis-miguel/eu-nao-posso-ficar-assim/","Não, não, não, não
Tu não podes fugir assim
Fica um pouco mais aqui
Fica só um pouco mais"
"1684637688-42","https://www.letras.com/luis-miguel/mais_acessadas.html","Eu Não Posso Ficar Assim","https://www.letras.com/luis-miguel/eu-nao-posso-ficar-assim/","Não, eu não posso ficar assim
Como um louco pensando em ti
Sem saber aonde vais"
"1684637688-43","https://www.letras.com/luis-miguel/mais_acessadas.html","Eu Não Posso Ficar Assim","https://www.letras.com/luis-miguel/eu-nao-posso-ficar-assim/","Não, não, não, não
Tu não podes fugir assim"
"1684637691-44","https://www.letras.com/luis-miguel/mais_acessadas.html","En Mi Viejo San Juan","https://www.letras.com/luis-miguel/1164430/","En mi viejo San Juan
Cuantos sueños forjé
En mis noches de infancia
Mi primera ilusión
Y mis quitas de amor
Son recuerdos del alma"
"1684637691-45","https://www.letras.com/luis-miguel/mais_acessadas.html","En Mi Viejo San Juan","https://www.letras.com/luis-miguel/1164430/","Una tarde me fui
Así a extraña nación
Pues lo quiso el destino
Pero mi corazón
Se quedó frente al mar
En mi viejo San Juan"
"1684637691-46","https://www.letras.com/luis-miguel/mais_acessadas.html","En Mi Viejo San Juan","https://www.letras.com/luis-miguel/1164430/","Adiós (adiós, adiós)
Borinquen querida
(Dueña de mi amor)
Adiós (adiós, adiós)
Mi diosa del mar
(Mi reina del palmar)
Me voy (ya me voy)
Pero un día volveré
A buscar mi querer
A soñar otra vez
En mi viejo San Juan"
"1684637691-47","https://www.letras.com/luis-miguel/mais_acessadas.html","En Mi Viejo San Juan","https://www.letras.com/luis-miguel/1164430/","Pero el tiempo pasó
Y el destino burló
Mi terrible nostalgia
Y no pude volver
Al San Juan que yo amé
Pedacito de patria"
"1684637691-48","https://www.letras.com/luis-miguel/mais_acessadas.html","En Mi Viejo San Juan","https://www.letras.com/luis-miguel/1164430/","Mi cabello blanqueo
Ya mi vida se va
Ya la muerte me llame
Y no quiero morir
Alejado de tí
Puerto Rico del alma, adiós"
"1684637694-49","https://www.letras.com/luis-miguel/mais_acessadas.html","Un Rock & Roll Sonó","https://www.letras.com/luis-miguel/109144/","Pongo el televisor
No funciona el color
Mi radio suena mal
Si pongo un disco, igual
Qué desastre fatal
Te llamo y no estás tú
Si no escucho tu voz  
Voy a acabar muy mal"
"1684637694-50","https://www.letras.com/luis-miguel/mais_acessadas.html","Un Rock & Roll Sonó","https://www.letras.com/luis-miguel/109144/","Un rock & roll sonó, sonó
Y todo cambió, cambió, cambió
La puerta voló, voló, voló
Y ahí estabas tú"
"1684637694-51","https://www.letras.com/luis-miguel/mais_acessadas.html","Un Rock & Roll Sonó","https://www.letras.com/luis-miguel/109144/","Un rock & roll sonó, sonó
Y todo cambió, cambió, cambió
La luna bailó, bailó, bailó
Y juntos perdimos el control"
"1684637694-52","https://www.letras.com/luis-miguel/mais_acessadas.html","Un Rock & Roll Sonó","https://www.letras.com/luis-miguel/109144/","Llueve al atardecer
Y no sé lo que hacer
Me quiero divertir
Y no sé a dónde ir
Tu teléfono cruel
Vuelve a comunicar
Necesito tu amor
Para poder volar"
"1684637694-53","https://www.letras.com/luis-miguel/mais_acessadas.html","Un Rock & Roll Sonó","https://www.letras.com/luis-miguel/109144/","Un rock & roll sono, sonó
Y todo cambio, cambio, cambio,... etc."
"1684637697-54","https://www.letras.com/luis-miguel/mais_acessadas.html","Tomemos Los Patines","https://www.letras.com/luis-miguel/110098/","Es la media noche
El ruido ya se va
Tomo de mi caja los patines
Como quedamos amigo ya nos vamos
A recibir la señal"
"1684637697-55","https://www.letras.com/luis-miguel/mais_acessadas.html","Tomemos Los Patines","https://www.letras.com/luis-miguel/110098/","La Luna traviesa
Se ríe con la ciudad
Invita a patinar por la Alameda
Seamos valientes y juntos vamos pronto
A conquistar la ciudad"
"1684637697-56","https://www.letras.com/luis-miguel/mais_acessadas.html","Tomemos Los Patines","https://www.letras.com/luis-miguel/110098/","La vida rápida vamos viviéndola
No seamos tímidos, corramos libres
De los semáforos huyamos rápido
No estemos quietos
Invitemos a la gente a patinar"
"1684637697-57","https://www.letras.com/luis-miguel/mais_acessadas.html","Tomemos Los Patines","https://www.letras.com/luis-miguel/110098/","Vamos paseándonos por las glorietas
Con los audífonos oigamos música
Como sonámbulos y sin obstáculos
Con alegría y fantasía
Invadiremos la ciudad"
"1684637697-58","https://www.letras.com/luis-miguel/mais_acessadas.html","Tomemos Los Patines","https://www.letras.com/luis-miguel/110098/","La Luna traviesa
Se ríe con la ciudad
Invita a patinar por la Alameda
Seamos valientes y juntos vamos pronto
A conquistar la ciudad"
"1684637697-59","https://www.letras.com/luis-miguel/mais_acessadas.html","Tomemos Los Patines","https://www.letras.com/luis-miguel/110098/","Poco a poco la noche se nos va
Hay que dirigirnos al mercado
Luego a la plaza, después a la estación
Juntos, muy juntos los dos
La vida rápida vamos viviéndola"
"1684637700-60","https://www.letras.com/luis-miguel/mais_acessadas.html","Sonríe","https://www.letras.com/luis-miguel/946869/","No, ya no pienses en llorar
de que vale lamentar
lo pasado , paso
si ese amor terminó
otro amor puede llegar
nunca es tarde para amar
y volver a ser feliz
sonríe no
para que la soledad
cuando la felicidad
puede hacerte sentir
como es lindo vivir
nunca dejes de soñar
y mañana al despertar
ve la vida con amor
sonríe,sonríe
noooo nunca dejes de soñar
y mañana al despertar
ve la vida con amor
sonríe,sonríe"
"1684637703-61","https://www.letras.com/luis-miguel/mais_acessadas.html","Si Ves a Mi Chica Dile Que la Amo","https://www.letras.com/luis-miguel/110094/","Dile a ella si la ves amigo
Que todo en mí sigue igual"
"1684637703-62","https://www.letras.com/luis-miguel/mais_acessadas.html","Si Ves a Mi Chica Dile Que la Amo","https://www.letras.com/luis-miguel/110094/","Oye amigo, tu bien sabes
Lo que se siente al amar
Yo camino por su calle
Y no la puedo olvidar"
"1684637703-63","https://www.letras.com/luis-miguel/mais_acessadas.html","Si Ves a Mi Chica Dile Que la Amo","https://www.letras.com/luis-miguel/110094/","Dile a ella si la ves amigo
Que todo en mí sigue igual
Si la encuentras dile que la quiero
Que no la puedo olvidar"
"1684637703-64","https://www.letras.com/luis-miguel/mais_acessadas.html","Si Ves a Mi Chica Dile Que la Amo","https://www.letras.com/luis-miguel/110094/","Dile amigo que te diga
Si olvida el sábado aquel
Que tomando su cintura
Bailamos el disco aquel"
"1684637703-65","https://www.letras.com/luis-miguel/mais_acessadas.html","Si Ves a Mi Chica Dile Que la Amo","https://www.letras.com/luis-miguel/110094/","Dile a ella si la ves amigo
Que todo en mi sigue igual"
"1684637703-66","https://www.letras.com/luis-miguel/mais_acessadas.html","Si Ves a Mi Chica Dile Que la Amo","https://www.letras.com/luis-miguel/110094/","Si la encuentras dile que la quiero
No la puedo olvidar"
"1684637703-67","https://www.letras.com/luis-miguel/mais_acessadas.html","Si Ves a Mi Chica Dile Que la Amo","https://www.letras.com/luis-miguel/110094/","Quiero amigo me perdones
Por esto que te conté
Tu comprendes, yo la amo
Cupido muy tonto es"
"1684637703-68","https://www.letras.com/luis-miguel/mais_acessadas.html","Si Ves a Mi Chica Dile Que la Amo","https://www.letras.com/luis-miguel/110094/","Dile a ella si la ves amigo
Que todo en mi sigue igual
Si la encuentras dile que la quiero
Que no la puedo olvidar"
"1684637703-69","https://www.letras.com/luis-miguel/mais_acessadas.html","Si Ves a Mi Chica Dile Que la Amo","https://www.letras.com/luis-miguel/110094/","Que la quiero dile amigo
Dile amigo que la extraño
Dile, dile amigo que la quiero..."
"1684637706-70","https://www.letras.com/luis-miguel/mais_acessadas.html","Rock de La Niña Cruel","https://www.letras.com/luis-miguel/110092/","Estabas ahí parada
Al lado de tu papá
El día en que
Te invite a bailar"
"1684637706-71","https://www.letras.com/luis-miguel/mais_acessadas.html","Rock de La Niña Cruel","https://www.letras.com/luis-miguel/110092/","Dijiste no, no ,no
No voy a bailar
No, no, no voy a bailar"
"1684637706-72","https://www.letras.com/luis-miguel/mais_acessadas.html","Rock de La Niña Cruel","https://www.letras.com/luis-miguel/110092/","Ah, ah, ah, ah
Ah, ah, ah, ah, ah"
"1684637706-73","https://www.letras.com/luis-miguel/mais_acessadas.html","Rock de La Niña Cruel","https://www.letras.com/luis-miguel/110092/","Te dije no seas mala
Te dije no seas cruel
Ay niña dame tu mano
Quiero verte mover"
"1684637706-74","https://www.letras.com/luis-miguel/mais_acessadas.html","Rock de La Niña Cruel","https://www.letras.com/luis-miguel/110092/","No seas cruel, ven, ven
No seas tan cruel, ven, ven
No seas tan cruel"
"1684637706-75","https://www.letras.com/luis-miguel/mais_acessadas.html","Rock de La Niña Cruel","https://www.letras.com/luis-miguel/110092/","Ah, ah, ah, ah
Ah, ah, ah, ah, ah"
"1684637706-76","https://www.letras.com/luis-miguel/mais_acessadas.html","Rock de La Niña Cruel","https://www.letras.com/luis-miguel/110092/","Baila conmigo, baila este rock
Baila conmigo, baila este roca
Baila conmigo, baila este rock
Baila conmigo, baila este roca
Hasta que al fin se ponga el sol"
"1684637706-77","https://www.letras.com/luis-miguel/mais_acessadas.html","Rock de La Niña Cruel","https://www.letras.com/luis-miguel/110092/","La fiesta se terminaba
Al fin te saqué a bailar
Al ver como te movías
Yo te dije, nena"
"1684637706-78","https://www.letras.com/luis-miguel/mais_acessadas.html","Rock de La Niña Cruel","https://www.letras.com/luis-miguel/110092/","No no no, no seas tan cruel
No, no, no seas tan cruel
Porque me voy a enloquecer"
"1684637706-79","https://www.letras.com/luis-miguel/mais_acessadas.html","Rock de La Niña Cruel","https://www.letras.com/luis-miguel/110092/","Baila conmigo, baila este rock...etc"
"1684637709-80","https://www.letras.com/luis-miguel/mais_acessadas.html","O Tempo","https://www.letras.com/luis-miguel/726850/","Pasa el tiempo y cuando pasa
O tempo passa e cuando passa
Nos va llevando con él
Nos leva com ele
Cada segundo que corre
Cada segundo que corre
Nos queda menos por ver
Nos sobra menos para se ver"
"1684637709-81","https://www.letras.com/luis-miguel/mais_acessadas.html","O Tempo","https://www.letras.com/luis-miguel/726850/","En su marcha enloquecida
Em sua viagem enluquecida
No conoce quien es quien
Não conhece quem é quem 
Se apodera de los pobres
Se apodera dos pobres
Y de los ricos también
E dos ricos também
Tiempo cruel, tiempo cruel
Tempo cruel, tempo cruel"
"1684637709-82","https://www.letras.com/luis-miguel/mais_acessadas.html","O Tempo","https://www.letras.com/luis-miguel/726850/","No perdonas ni a las flores
Não perdoa nem as flores
Del más bonito jardín
Do mais bonito jardím
Las conviertes en primores
As transforma com capricho
Y las destruyes al fin
E depois as destróem
Tiempo cruel tiempo cruel
Tempo cruel, tempo cruel"
"1684637709-83","https://www.letras.com/luis-miguel/mais_acessadas.html","O Tempo","https://www.letras.com/luis-miguel/726850/","Cuando yo estoy muy contento
Quando eu estou muito contente
Que veloz tú pasas por mí
Que veloz você passa por mim
Y cuando no tienes preciso
E quando você não tem preciso
Que lento es tu transcurrir
Que lento é o teu passar"
"1684637709-84","https://www.letras.com/luis-miguel/mais_acessadas.html","O Tempo","https://www.letras.com/luis-miguel/726850/","Tiempo cómo te admiro 
Tempo como eu te admiro
Por tu inexorable transcurrir
Pelo teu implacável transcorrer"
"1684637709-85","https://www.letras.com/luis-miguel/mais_acessadas.html","O Tempo","https://www.letras.com/luis-miguel/726850/","Tiempo, como te admiro
Tempo como eu te admiro
Por tu inexorable ley
Por tua implacável lei
Porque pasas para esclavos
Por que passas para escravos
Porque pasas para esclavos
Por que passas para escravos
Lo mismo que para un rey 
O mesmo que para um rei"
"1684637712-86","https://www.letras.com/luis-miguel/mais_acessadas.html","Mini Amor","https://www.letras.com/luis-miguel/109159/","Hoy
Me has llamado por fin
Mi teléfono hablo
Diecinueve de abril
Mini amor para dos"
"1684637712-87","https://www.letras.com/luis-miguel/mais_acessadas.html","Mini Amor","https://www.letras.com/luis-miguel/109159/","Cuando dices adiós
Y se eleva el avión
Se me va el corazón
Dando un salto hacia ti"
"1684637712-88","https://www.letras.com/luis-miguel/mais_acessadas.html","Mini Amor","https://www.letras.com/luis-miguel/109159/","Más que tu, mini tu
Más que yo, mini yo
Más que amor, mini amor"
"1684637712-89","https://www.letras.com/luis-miguel/mais_acessadas.html","Mini Amor","https://www.letras.com/luis-miguel/109159/","Hoy
Me has mirado al pasar
Me ha mirado el amor"
"1684637712-90","https://www.letras.com/luis-miguel/mais_acessadas.html","Mini Amor","https://www.letras.com/luis-miguel/109159/","Son tantas noches pensando en ti
Contando pasos por donde vas
Son cartas que no escribí
Son tantas noches pensando en ti
De mal humor y de buen humor
Pequeño mini amor"
"1684637712-91","https://www.letras.com/luis-miguel/mais_acessadas.html","Mini Amor","https://www.letras.com/luis-miguel/109159/","Hoy
Me has mirado al pasar
Y hoy me siento mejor
Hoy
Me has escrito por fin
Una cita me das
Diecinueve de abril
Mini amor junto al mar"
"1684637712-92","https://www.letras.com/luis-miguel/mais_acessadas.html","Mini Amor","https://www.letras.com/luis-miguel/109159/","Tu sonrisa es total
Por tu piel sale el Sol
Dulce beso casual
A la luz de un farol
Más que tu, mini tú
Más que yo, mini yo
Más que amor, mini amor
Más que amor, mini amor"
"1684637715-93","https://www.letras.com/luis-miguel/mais_acessadas.html","Llegó La Navidad","https://www.letras.com/luis-miguel/1334673/","Si al abrir 
La persiana
Un color 
Porcelana
Refleja el lugar
Es una señal
De que ya llegó 
La Navidad"
"1684637715-94","https://www.letras.com/luis-miguel/mais_acessadas.html","Llegó La Navidad","https://www.letras.com/luis-miguel/1334673/","Si contemplas 
A un niño
Recibiendo cariño
Si vuelve a nevar
És una señal
De que ya llegó 
La Navidad"
"1684637715-95","https://www.letras.com/luis-miguel/mais_acessadas.html","Llegó La Navidad","https://www.letras.com/luis-miguel/1334673/","Si oyes 
Villancicos 
A lo lejos
Y la gente ríe 
Al caminar
Si todas las cosas 
Traen recuerdos
Será por que llegó 
La Navidad"
"1684637715-96","https://www.letras.com/luis-miguel/mais_acessadas.html","Llegó La Navidad","https://www.letras.com/luis-miguel/1334673/","Si al cerrar 
Las ventanas
Un olor 
De avellanas
Se extiende 
En tu hogar
És una señal
De que ya llegó 
La Navidad"
"1684637715-97","https://www.letras.com/luis-miguel/mais_acessadas.html","Llegó La Navidad","https://www.letras.com/luis-miguel/1334673/","Si oyes 
Villancicos 
A lo lejos
Y la gente ríe 
Al caminar
Si todas las cosas 
Traen recuerdos
Será por que llegó 
La Navidad"
"1684637715-98","https://www.letras.com/luis-miguel/mais_acessadas.html","Llegó La Navidad","https://www.letras.com/luis-miguel/1334673/","Si una luz 
De bengala
Tu portal 
Engalana
No debes dudar
És una señal
De que ya llegó 
La Navidad
De que ya llegó 
La Navidad
De que ya llegó
La Navidad"
"1684637719-99","https://www.letras.com/luis-miguel/mais_acessadas.html","Granada","https://www.letras.com/luis-miguel/1362278/","Granada, tierra soñada por mi
Mi cantar se vuelve gitano 
Cuando és para ti
Mi cantar, hecho de fantasia
Mi cantar, flor de melancolia
Que yo te vengo a dar"
"1684637719-100","https://www.letras.com/luis-miguel/mais_acessadas.html","Granada","https://www.letras.com/luis-miguel/1362278/","Granada, tierra ensangrentada en tardes de toros
Mujer que conserva el embrujo de los ojos moros
De sueño rebelde y gitana cubierta de flores
Y beso tu boca de grana jugosa manzana
Que me habla de amores"
"1684637719-101","https://www.letras.com/luis-miguel/mais_acessadas.html","Granada","https://www.letras.com/luis-miguel/1362278/","Granada, Manola cantada en coplas preciosas
No tengo otra cosa que darte que un ramo de rosas
De sueño rebelde y gitana cubierta de flores
Y beso tu boca de grana jugosa manzana
Que me habla de amores"
"1684637719-102","https://www.letras.com/luis-miguel/mais_acessadas.html","Granada","https://www.letras.com/luis-miguel/1362278/","Granada, Manola cantada en coplas preciosas
No tengo otra cosa que darte que un ramo de rosas
De rosas de suave fragancia
Que le dieran marco a la Virgen morena"
"1684637719-103","https://www.letras.com/luis-miguel/mais_acessadas.html","Granada","https://www.letras.com/luis-miguel/1362278/","Granada, tu tierra esta llena
De lindas mujeres, de sangre y de sol"
"1684637722-104","https://www.letras.com/luis-miguel/mais_acessadas.html","Eu Quero Você","https://www.letras.com/luis-miguel/eu-quero-voce/","Já faz tempo que te espero
Mas você não vem
Tantos sonhos em meu peito
Mas você não vê"
"1684637722-105","https://www.letras.com/luis-miguel/mais_acessadas.html","Eu Quero Você","https://www.letras.com/luis-miguel/eu-quero-voce/","Chegará o momento
Chegará a hora
Que meu coração irá
Voando te dizer"
"1684637722-106","https://www.letras.com/luis-miguel/mais_acessadas.html","Eu Quero Você","https://www.letras.com/luis-miguel/eu-quero-voce/","Eu quero você, eu quero você
Eu quero você, eu quero você
Eu quero você"
"1684637722-107","https://www.letras.com/luis-miguel/mais_acessadas.html","Eu Quero Você","https://www.letras.com/luis-miguel/eu-quero-voce/","Tantas vezes te chamando
E você não responde
Eu queria ser a noite
Que você se esconde"
"1684637722-108","https://www.letras.com/luis-miguel/mais_acessadas.html","Eu Quero Você","https://www.letras.com/luis-miguel/eu-quero-voce/","Chegará o momento
Chegará a hora
Que meu coração irá
Voando te dizer"
"1684637722-109","https://www.letras.com/luis-miguel/mais_acessadas.html","Eu Quero Você","https://www.letras.com/luis-miguel/eu-quero-voce/","Eu quero você, eu quero você
Eu quero você, eu quero você
Eu quero, eu quero, eu quero
Eu quero você
Eu quero você, eu quero você
Eu quero, eu quero, eu quero
Eu quero você"
"1684637722-110","https://www.letras.com/luis-miguel/mais_acessadas.html","Eu Quero Você","https://www.letras.com/luis-miguel/eu-quero-voce/","Eu quero, eu quero, eu quero
Eu quero você"
"1684637725-111","https://www.letras.com/luis-miguel/mais_acessadas.html","Eu Que Não Vivo Sem Você","https://www.letras.com/luis-miguel/eu-que-nao-vivo-sem-voce/","Nos queremos tanto, somos quase um sonho
Esse mundo louco não vai nos perturbar
Fica aqui comigo, vem ser meu abrigo
Me abraça forte, e diz que me perdeu."
"1684637725-112","https://www.letras.com/luis-miguel/mais_acessadas.html","Eu Que Não Vivo Sem Você","https://www.letras.com/luis-miguel/eu-que-nao-vivo-sem-voce/","Eu que não compreendo mais a vida sem você,
Se não estou contigo, nem sei mesmo o que fazer
Te quero, te quero, seguro que eu
Não posso viver sem te amar"
